Year	Month	Day	AirTemp	GlobRad	Precip	RefEvap
2002 	12 	13	-2.70	8.10	0.00	0.10
2002 	12 	14	1.00	33.56	0.00	0.30
2002 	12 	15	0.30	6.94	0.40	0.10
2002 	12 	16	0.40	5.79	0.00	0.10
2002 	12 	17	-0.30	17.36	0.00	0.20
2002 	12 	18	-1.30	21.99	0.00	0.20
2002 	12 	19	-0.20	11.57	0.00	0.10
2002 	12 	20	1.40	15.05	0.00	0.20
2002 	12 	21	-0.90	4.63	1.50	0.00
2002 	12 	22	-2.40	20.83	0.00	0.20
2002 	12 	23	-0.50	10.42	0.00	0.10
2002 	12 	24	-1.00	12.73	0.00	0.10
2002 	12 	25	-0.60	12.73	0.00	0.10
2002 	12 	26	1.10	1.16	0.00	0.00
2002 	12 	27	2.60	3.47	6.40	0.00
2002 	12 	28	3.70	2.31	15.30	0.00
2002 	12 	29	-0.50	6.94	8.00	0.10
2002 	12 	30	-6.50	15.05	0.00	0.10
2002 	12 	31	-8.00	41.67	0.00	0.30
2003 	01 	01	-4.30	23.15	0.00	0.20
2003 	01 	02	-2.50	11.57	3.20	0.10
2003 	01 	03	-5.90	12.73	0.00	0.10
2003 	01 	04	-10.50	38.19	1.40	0.20
2003 	01 	05	-3.80	11.57	0.90	0.10
2003 	01 	06	-10.20	25.46	16.70	0.20
2003 	01 	07	-3.40	12.73	0.00	0.10
2003 	01 	08	-4.00	15.05	0.00	0.10
2003 	01 	09	-4.10	13.89	0.30	0.10
2003 	01 	10	-6.30	21.99	0.30	0.20
2003 	01 	11	-0.10	24.31	0.00	0.30
2003 	01 	12	2.70	17.36	0.00	0.20
2003 	01 	13	4.10	12.73	5.70	0.10
2003 	01 	14	6.40	18.52	0.60	0.20
2003 	01 	15	5.50	5.79	1.10	0.10
2003 	01 	16	5.30	31.25	0.30	0.40
2003 	01 	17	3.10	9.26	0.00	0.10
2003 	01 	18	3.70	15.05	0.00	0.20
2003 	01 	19	2.70	15.05	0.00	0.20
2003 	01 	20	4.20	11.57	2.80	0.10
2003 	01 	21	3.20	8.10	2.10	0.10
2003 	01 	22	1.70	17.36	3.00	0.20
2003 	01 	23	2.90	18.52	0.30	0.20
2003 	01 	24	2.70	6.94	0.00	0.10
2003 	01 	25	3.90	4.63	0.00	0.10
2003 	01 	26	5.50	21.99	1.30	0.30
2003 	01 	27	7.00	15.05	1.30	0.20
2003 	01 	28	2.60	19.68	7.30	0.20
2003 	01 	29	-1.20	16.20	20.50	0.20
2003 	01 	30	-5.80	31.25	2.50	0.20
2003 	01 	31	-8.30	61.34	0.00	0.40
2003 	02 	01	-3.30	41.67	0.00	0.40
2003 	02 	02	-0.30	11.57	0.00	0.10
2003 	02 	03	0.40	15.05	4.20	0.10
2003 	02 	04	-0.10	25.46	0.70	0.30
2003 	02 	05	-2.50	39.35	0.00	0.40
2003 	02 	06	-3.80	42.82	0.00	0.40
2003 	02 	07	-0.10	26.62	0.00	0.30
2003 	02 	08	0.10	17.36	1.60	0.20
2003 	02 	09	-2.20	45.14	0.00	0.40
2003 	02 	10	-1.40	56.71	0.00	0.60
2003 	02 	11	-2.60	18.52	0.00	0.20
2003 	02 	12	-3.00	81.02	0.00	0.70
2003 	02 	13	-3.70	65.97	0.00	0.60
2003 	02 	14	-1.50	18.52	0.00	0.20
2003 	02 	15	-2.90	39.35	0.00	0.40
2003 	02 	16	-4.70	101.85	0.00	0.90
2003 	02 	17	-1.90	20.83	0.00	0.20
2003 	02 	18	-2.70	42.82	0.00	0.40
2003 	02 	19	-2.10	91.44	0.00	0.90
2003 	02 	20	0.70	109.95	0.00	1.10
2003 	02 	21	-0.50	13.89	0.00	0.10
2003 	02 	22	-1.30	26.62	0.00	0.30
2003 	02 	23	-0.40	106.48	0.30	1.10
2003 	02 	24	-0.80	108.80	0.00	1.10
2003 	02 	25	-2.80	67.13	0.00	0.60
2003 	02 	26	-0.60	121.53	0.00	1.20
2003 	02 	27	-2.10	25.46	0.00	0.20
2003 	02 	28	-2.80	42.82	0.00	0.40
2003 	03 	01	-1.00	28.94	0.00	0.30
2003 	03 	02	-1.90	39.35	0.00	0.40
2003 	03 	03	-2.10	30.09	0.00	0.30
2003 	03 	04	-0.70	43.98	0.00	0.50
2003 	03 	05	0.30	70.60	0.00	0.70
2003 	03 	06	0.70	67.13	0.00	0.70
2003 	03 	07	1.70	55.56	3.20	0.60
2003 	03 	08	3.10	34.72	0.00	0.40
2003 	03 	09	5.20	33.56	1.50	0.40
2003 	03 	10	7.00	94.91	1.60	1.20
2003 	03 	11	6.10	45.14	0.00	0.50
2003 	03 	12	2.80	76.39	7.00	0.80
2003 	03 	13	2.50	159.72	0.00	1.70
2003 	03 	14	1.90	160.88	0.00	1.70
2003 	03 	15	4.70	155.09	0.00	1.80
2003 	03 	16	5.80	151.62	0.00	1.80
2003 	03 	17	4.60	162.04	0.00	1.90
2003 	03 	18	5.00	167.82	0.00	2.00
2003 	03 	19	2.40	93.75	0.00	1.00
2003 	03 	20	0.90	159.72	0.00	1.60
2003 	03 	21	-0.80	172.45	0.00	1.80
2003 	03 	22	1.60	182.87	0.00	1.90
2003 	03 	23	5.30	185.19	0.00	2.20
2003 	03 	24	7.80	186.34	0.00	2.40
2003 	03 	25	4.00	177.08	0.80	2.00
2003 	03 	26	2.40	153.94	0.00	1.60
2003 	03 	27	4.40	148.15	0.00	1.70
2003 	03 	28	6.20	170.14	0.00	2.10
2003 	03 	29	7.10	158.56	0.00	2.00
2003 	03 	30	6.50	158.56	0.00	1.90
2003 	03 	31	4.50	207.18	0.50	2.40
2003 	04 	01	7.00	111.11	0.00	1.40
2003 	04 	02	5.60	103.01	1.00	1.20
2003 	04 	03	3.20	221.06	0.00	2.40
2003 	04 	04	4.90	89.12	0.00	1.00
2003 	04 	05	3.40	217.59	0.00	2.40
2003 	04 	06	1.00	207.18	0.00	2.10
2003 	04 	07	-0.50	203.70	0.00	2.10
2003 	04 	08	0.60	228.01	0.00	2.30
2003 	04 	09	1.30	85.65	0.00	0.90
2003 	04 	10	1.00	74.07	1.60	0.80
2003 	04 	11	3.50	85.65	6.40	1.00
2003 	04 	12	6.10	107.64	0.00	1.30
2003 	04 	13	5.10	197.92	0.00	2.30
2003 	04 	14	6.70	239.58	0.00	3.00
2003 	04 	15	8.00	233.80	0.00	3.00
2003 	04 	16	8.00	239.58	0.00	3.10
2003 	04 	17	9.20	243.06	0.00	3.20
2003 	04 	18	6.10	168.98	0.00	2.00
2003 	04 	19	9.00	240.74	0.00	3.20
2003 	04 	20	9.90	250.00	0.00	3.40
2003 	04 	21	10.40	261.57	0.00	3.60
2003 	04 	22	10.10	262.73	0.00	3.60
2003 	04 	23	10.30	254.63	0.00	3.50
2003 	04 	24	7.20	246.53	0.00	3.10
2003 	04 	25	6.90	240.74	0.00	3.00
2003 	04 	26	7.50	54.40	0.00	0.70
2003 	04 	27	9.90	128.47	9.10	1.70
2003 	04 	28	12.30	185.19	0.90	2.70
2003 	04 	29	11.90	163.19	6.90	2.30
2003 	04 	30	11.90	178.24	0.00	2.50
2003 	05 	01	9.80	133.10	31.00	1.80
2003 	05 	02	11.30	181.71	5.10	2.50
2003 	05 	03	9.50	115.74	5.50	1.50
2003 	05 	04	12.10	188.66	3.20	2.70
2003 	05 	05	14.30	232.64	0.00	3.50
2003 	05 	06	10.40	86.81	0.30	1.20
2003 	05 	07	9.90	193.29	4.10	2.60
2003 	05 	08	12.60	260.42	0.00	3.80
2003 	05 	09	11.10	246.53	0.00	3.40
2003 	05 	10	11.10	212.96	0.00	3.00
2003 	05 	11	12.80	253.47	0.00	3.70
2003 	05 	12	11.20	137.73	0.30	1.90
2003 	05 	13	8.60	137.73	16.30	1.80
2003 	05 	14	9.50	229.17	1.60	3.10
2003 	05 	15	7.80	156.25	2.40	2.00
2003 	05 	16	7.30	203.70	0.00	2.60
2003 	05 	17	11.10	211.81	0.00	3.00
2003 	05 	18	11.50	207.18	0.00	2.90
2003 	05 	19	12.10	127.31	2.40	1.80
2003 	05 	20	11.00	207.18	14.00	2.90
2003 	05 	21	11.40	189.81	3.20	2.70
2003 	05 	22	12.90	159.72	0.00	2.30
2003 	05 	23	12.60	129.63	10.10	1.90
2003 	05 	24	14.00	143.52	1.60	2.10
2003 	05 	25	16.10	269.68	11.80	4.20
2003 	05 	26	12.30	254.63	0.00	3.70
2003 	05 	27	12.90	289.35	0.00	4.20
2003 	05 	28	14.00	283.56	0.00	4.20
2003 	05 	29	14.70	322.92	0.00	4.90
2003 	05 	30	16.20	299.77	0.00	4.70
2003 	05 	31	14.90	327.55	0.00	5.00
2003 	06 	01	15.50	331.02	0.00	5.10
2003 	06 	02	15.10	334.49	0.00	5.10
2003 	06 	03	17.40	302.08	0.00	4.80
2003 	06 	04	19.50	267.36	0.00	4.50
2003 	06 	05	18.20	259.26	1.10	4.20
2003 	06 	06	16.60	250.00	0.00	3.90
2003 	06 	07	16.50	184.03	0.00	2.90
2003 	06 	08	17.80	234.95	1.20	3.80
2003 	06 	09	14.40	115.74	13.10	1.70
2003 	06 	10	15.90	211.81	0.00	3.30
2003 	06 	11	16.40	288.19	4.00	4.50
2003 	06 	12	15.90	309.03	0.00	4.80
2003 	06 	13	15.20	302.08	0.00	4.60
2003 	06 	14	14.30	221.06	0.00	3.30
2003 	06 	15	13.70	203.70	0.00	3.00
2003 	06 	16	14.30	312.50	7.90	4.70
2003 	06 	17	15.10	321.76	0.00	4.90
2003 	06 	18	15.30	160.88	0.00	2.50
2003 	06 	19	15.30	222.22	0.90	3.40
2003 	06 	20	13.70	262.73	1.50	3.90
2003 	06 	21	14.00	181.71	4.00	2.70
2003 	06 	22	13.80	229.17	0.40	3.40
2003 	06 	23	15.10	146.99	0.00	2.20
2003 	06 	24	14.70	145.83	13.60	2.20
2003 	06 	25	14.90	194.44	0.40	3.00
2003 	06 	26	18.50	339.12	0.00	5.50
2003 	06 	27	18.00	317.13	0.00	5.10
2003 	06 	28	18.30	315.97	2.40	5.10
2003 	06 	29	15.90	135.42	0.00	2.10
2003 	06 	30	15.50	246.53	2.80	3.80
2003 	07 	01	14.50	130.79	4.50	2.00
2003 	07 	02	15.90	212.96	9.50	3.30
2003 	07 	03	15.90	155.09	3.30	2.40
2003 	07 	04	16.40	116.90	12.10	1.80
2003 	07 	05	17.70	268.52	9.30	4.30
2003 	07 	06	15.70	131.94	0.00	2.00
2003 	07 	07	15.40	202.55	0.00	3.10
2003 	07 	08	17.70	228.01	0.00	3.70
2003 	07 	09	17.10	268.52	0.00	4.30
2003 	07 	10	17.40	319.44	0.00	5.10
2003 	07 	11	17.20	219.91	0.00	3.50
2003 	07 	12	16.20	252.31	7.50	3.90
2003 	07 	13	17.90	313.66	0.00	5.10
2003 	07 	14	20.90	310.19	0.00	5.30
2003 	07 	15	21.40	299.77	0.00	5.20
2003 	07 	16	21.00	254.63	0.40	4.30
2003 	07 	17	20.40	160.88	0.00	2.70
2003 	07 	18	17.30	118.06	8.50	1.90
2003 	07 	19	19.70	258.10	32.40	4.30
2003 	07 	20	20.90	287.04	0.00	4.90
2003 	07 	21	18.80	114.58	0.00	1.90
2003 	07 	22	19.90	214.12	4.10	3.60
2003 	07 	23	18.40	250.00	1.60	4.10
2003 	07 	24	19.70	232.64	0.00	3.90
2003 	07 	25	19.70	243.06	1.20	4.10
2003 	07 	26	18.60	146.99	0.50	2.40
2003 	07 	27	19.50	130.79	6.70	2.20
2003 	07 	28	17.50	228.01	1.20	3.70
2003 	07 	29	18.40	202.55	0.00	3.30
2003 	07 	30	19.40	271.99	0.00	4.50
2003 	07 	31	21.10	280.09	0.00	4.80
2003 	08 	01	22.10	258.10	0.00	4.50
2003 	08 	02	18.50	142.36	0.50	2.30
2003 	08 	03	17.90	223.38	4.90	3.60
2003 	08 	04	18.50	260.42	0.00	4.30
2003 	08 	05	18.00	285.88	0.00	4.60
2003 	08 	06	19.80	282.41	0.00	4.70
2003 	08 	07	21.00	261.57	0.00	4.50
2003 	08 	08	22.80	255.79	0.00	4.50
2003 	08 	09	20.10	270.83	0.00	4.60
2003 	08 	10	21.90	267.36	0.00	4.60
2003 	08 	11	23.10	260.42	0.00	4.60
2003 	08 	12	22.00	221.06	0.60	3.80
2003 	08 	13	20.50	197.92	0.00	3.40
2003 	08 	14	17.20	196.76	1.10	3.10
2003 	08 	15	17.40	125.00	2.50	2.00
2003 	08 	16	18.00	200.23	0.00	3.20
2003 	08 	17	17.20	206.02	0.00	3.30
2003 	08 	18	17.20	65.97	0.00	1.10
2003 	08 	19	18.40	200.23	6.40	3.30
2003 	08 	20	17.40	148.15	0.00	2.40
2003 	08 	21	16.90	89.12	0.30	1.40
2003 	08 	22	17.60	115.74	1.60	1.90
2003 	08 	23	16.80	164.35	1.30	2.60
2003 	08 	24	18.30	245.37	2.40	4.00
2003 	08 	25	16.20	226.85	0.00	3.50
2003 	08 	26	16.80	189.81	0.00	3.00
2003 	08 	27	12.00	173.61	0.80	2.50
2003 	08 	28	15.10	211.81	1.70	3.20
2003 	08 	29	13.10	64.81	0.00	0.90
2003 	08 	30	12.60	56.71	16.30	0.80
2003 	08 	31	12.30	174.77	6.70	2.50
2003 	09 	01	10.10	136.57	2.20	1.90
2003 	09 	02	13.10	179.40	1.40	2.60
2003 	09 	03	15.20	98.38	0.50	1.50
2003 	09 	04	14.40	192.13	0.00	2.90
2003 	09 	05	15.70	162.04	0.00	2.50
2003 	09 	06	16.60	200.23	0.00	3.20
2003 	09 	07	15.90	134.26	0.00	2.10
2003 	09 	08	17.00	160.88	0.00	2.60
2003 	09 	09	16.00	116.90	0.00	1.80
2003 	09 	10	12.30	39.35	14.50	0.60
2003 	09 	11	14.70	186.34	31.70	2.80
2003 	09 	12	15.20	129.63	0.00	2.00
2003 	09 	13	13.40	178.24	0.00	2.60
2003 	09 	14	14.90	181.71	0.00	2.80
2003 	09 	15	15.40	160.88	0.00	2.50
2003 	09 	16	15.90	109.95	0.00	1.70
2003 	09 	17	15.90	157.41	0.00	2.40
2003 	09 	18	18.00	152.78	0.00	2.50
2003 	09 	19	17.20	92.59	0.00	1.50
2003 	09 	20	16.60	151.62	0.00	2.40
2003 	09 	21	13.20	87.96	0.00	1.30
2003 	09 	22	18.40	152.78	2.90	2.50
2003 	09 	23	11.20	149.31	2.10	2.10
2003 	09 	24	11.50	168.98	0.00	2.40
2003 	09 	25	12.80	105.32	0.00	1.50
2003 	09 	26	13.80	145.83	0.00	2.20
2003 	09 	27	9.10	127.31	0.60	1.70
2003 	09 	28	9.30	128.47	0.00	1.70
2003 	09 	29	8.40	37.04	0.40	0.50
2003 	09 	30	8.40	155.09	1.70	2.00
2003 	10 	01	10.70	89.12	0.00	1.20
2003 	10 	02	9.00	91.44	0.00	1.20
2003 	10 	03	11.90	79.86	0.00	1.10
2003 	10 	04	8.40	86.81	0.70	1.10
2003 	10 	05	7.80	123.84	0.00	1.60
2003 	10 	06	9.30	97.22	0.00	1.30
2003 	10 	07	7.00	56.71	0.00	0.70
2003 	10 	08	9.20	61.34	2.30	0.80
2003 	10 	09	10.30	100.69	6.20	1.40
2003 	10 	10	11.60	77.55	2.70	1.10
2003 	10 	11	9.60	92.59	1.50	1.20
2003 	10 	12	7.90	121.53	0.00	1.60
2003 	10 	13	5.60	123.84	0.00	1.50
2003 	10 	14	4.60	121.53	0.00	1.40
2003 	10 	15	4.20	115.74	0.00	1.30
2003 	10 	16	3.80	114.58	0.00	1.30
2003 	10 	17	6.40	70.60	0.00	0.90
2003 	10 	18	6.50	30.09	0.00	0.40
2003 	10 	19	4.50	31.25	0.00	0.40
2003 	10 	20	3.20	70.60	17.60	0.80
2003 	10 	21	3.50	21.99	0.00	0.20
2003 	10 	22	0.50	97.22	2.10	1.00
2003 	10 	23	-1.50	100.69	0.00	1.00
2003 	10 	24	3.40	70.60	0.00	0.80
2003 	10 	25	3.50	28.94	0.00	0.30
2003 	10 	26	-1.00	94.91	1.20	1.00
2003 	10 	27	6.20	46.30	0.00	0.60
2003 	10 	28	5.30	30.09	0.00	0.40
2003 	10 	29	3.60	59.03	0.00	0.70
2003 	10 	30	5.50	16.20	0.00	0.20
2003 	10 	31	7.60	28.94	6.10	0.40
2003 	11 	01	8.60	17.36	0.30	0.20
2003 	11 	02	8.60	28.94	0.90	0.40
2003 	11 	03	9.50	30.09	1.50	0.40
2003 	11 	04	7.20	52.08	5.00	0.70
2003 	11 	05	7.00	21.99	0.00	0.30
2003 	11 	06	5.70	32.41	0.00	0.40
2003 	11 	07	5.80	32.41	0.00	0.40
2003 	11 	08	6.50	8.10	0.00	0.10
2003 	11 	09	5.50	11.57	0.00	0.10
2003 	11 	10	5.20	6.94	0.00	0.10
2003 	11 	11	5.50	55.56	0.00	0.70
2003 	11 	12	5.10	59.03	0.00	0.70
2003 	11 	13	4.10	39.35	0.00	0.40
2003 	11 	14	4.50	11.57	0.00	0.10
2003 	11 	15	7.40	8.10	0.00	0.10
2003 	11 	16	7.00	15.05	0.80	0.20
2003 	11 	17	5.90	34.72	1.30	0.40
2003 	11 	18	9.90	6.94	0.00	0.10
2003 	11 	19	8.30	6.94	2.80	0.10
2003 	11 	20	8.60	10.42	9.10	0.10
2003 	11 	21	8.60	5.79	6.80	0.10
2003 	11 	22	8.50	5.79	2.40	0.10
2003 	11 	23	7.10	10.42	8.20	0.10
2003 	11 	24	4.00	16.20	2.30	0.20
2003 	11 	25	6.00	8.10	1.90	0.10
2003 	11 	26	7.50	6.94	1.50	0.10
2003 	11 	27	7.10	5.79	1.50	0.10
2003 	11 	28	3.60	15.05	0.60	0.20
2003 	11 	29	5.20	21.99	0.30	0.30
2003 	11 	30	7.00	4.63	0.00	0.10
2003 	12 	01	7.40	8.10	0.00	0.10
2003 	12 	02	6.60	3.47	0.00	0.00
2003 	12 	03	5.30	2.31	0.00	0.00
2003 	12 	04	5.60	3.47	0.40	0.00
2003 	12 	05	6.90	23.15	0.30	0.30
2003 	12 	06	-0.50	27.78	2.40	0.30
2003 	12 	07	3.70	25.46	0.00	0.30
2003 	12 	08	5.80	5.79	0.00	0.10
2003 	12 	09	1.60	18.52	0.00	0.20
2003 	12 	10	2.10	28.94	0.30	0.30
2003 	12 	11	3.40	3.47	0.00	0.00
2003 	12 	12	2.80	30.09	1.20	0.30
2003 	12 	13	7.40	2.31	2.30	0.00
2003 	12 	14	4.00	16.20	9.40	0.20
2003 	12 	15	3.10	31.25	4.20	0.30
2003 	12 	16	2.20	31.25	0.00	0.30
2003 	12 	17	7.60	4.63	3.10	0.10
2003 	12 	18	4.20	12.73	0.60	0.10
2003 	12 	19	4.10	11.57	0.00	0.10
2003 	12 	20	4.50	6.94	0.00	0.10
2003 	12 	21	1.80	9.26	8.70	0.10
2003 	12 	22	-3.70	18.52	2.20	0.20
2003 	12 	23	0.60	19.68	0.00	0.20
2003 	12 	24	3.60	3.47	0.00	0.00
2003 	12 	25	6.70	2.31	0.60	0.00
2003 	12 	26	6.30	2.31	0.30	0.00
2003 	12 	27	5.50	11.57	0.80	0.10
2003 	12 	28	4.30	4.63	0.80	0.10
2003 	12 	29	1.40	10.42	5.30	0.10
2003 	12 	30	0.60	9.26	6.00	0.10
2003 	12 	31	-3.00	32.41	0.00	0.30
2004 	01 	01	-2.30	15.05	0.00	0.10
2004 	01 	02	-3.70	20.83	0.30	0.20
2004 	01 	03	-2.10	18.52	0.00	0.20
2004 	01 	04	-3.10	18.52	0.00	0.20
2004 	01 	05	-3.40	32.41	0.00	0.30
2004 	01 	06	-0.10	11.57	0.00	0.10
2004 	01 	07	2.10	11.57	10.60	0.10
2004 	01 	08	1.10	8.10	1.20	0.10
2004 	01 	09	-0.70	4.63	0.00	0.00
2004 	01 	10	0.10	11.57	4.40	0.10
2004 	01 	11	2.30	5.79	0.00	0.10
2004 	01 	12	3.50	13.89	15.00	0.20
2004 	01 	13	1.60	5.79	1.20	0.10
2004 	01 	14	-0.70	6.94	8.60	0.10
2004 	01 	15	0.40	32.41	1.00	0.30
2004 	01 	16	1.20	5.79	1.40	0.10
2004 	01 	17	-1.30	16.20	9.90	0.20
2004 	01 	18	-0.20	34.72	0.00	0.40
2004 	01 	19	0.40	24.31	5.90	0.20
2004 	01 	20	-3.00	19.68	0.00	0.20
2004 	01 	21	-7.50	48.61	0.00	0.40
2004 	01 	22	-4.00	37.04	0.00	0.30
2004 	01 	23	-0.70	20.83	0.00	0.20
2004 	01 	24	-1.70	11.57	0.70	0.10
2004 	01 	25	-2.90	21.99	0.40	0.20
2004 	01 	26	-3.80	33.56	0.00	0.30
2004 	01 	27	-3.60	33.56	0.00	0.30
2004 	01 	28	-0.60	20.83	0.50	0.20
2004 	01 	29	-3.90	50.93	1.90	0.40
2004 	01 	30	-0.30	46.30	3.60	0.50
2004 	01 	31	3.20	10.42	2.40	0.10
2004 	02 	01	1.50	28.94	15.60	0.30
2004 	02 	02	4.70	10.42	2.80	0.10
2004 	02 	03	8.50	6.94	5.50	0.10
2004 	02 	04	8.50	12.73	7.10	0.20
2004 	02 	05	7.70	28.94	2.30	0.40
2004 	02 	06	5.70	17.36	0.00	0.20
2004 	02 	07	4.10	26.62	2.80	0.30
2004 	02 	08	0.70	25.46	0.90	0.30
2004 	02 	09	-0.60	53.24	0.80	0.50
2004 	02 	10	0.80	20.83	0.50	0.20
2004 	02 	11	-3.00	69.44	1.10	0.60
2004 	02 	12	-0.40	25.46	0.00	0.30
2004 	02 	13	0.50	18.52	0.00	0.20
2004 	02 	14	0.20	50.93	0.30	0.50
2004 	02 	15	1.60	57.87	0.00	0.60
2004 	02 	16	2.70	19.68	0.00	0.20
2004 	02 	17	3.50	46.30	0.00	0.50
2004 	02 	18	0.90	83.33	0.00	0.80
2004 	02 	19	-3.10	98.38	0.00	0.90
2004 	02 	20	-0.60	104.17	0.00	1.10
2004 	02 	21	-0.30	103.01	0.00	1.10
2004 	02 	22	-0.30	50.93	0.00	0.50
2004 	02 	23	-2.70	75.23	1.80	0.70
2004 	02 	24	-0.30	28.94	0.00	0.30
2004 	02 	25	0.80	77.55	3.90	0.80
2004 	02 	26	0.30	38.19	2.10	0.40
2004 	02 	27	-0.50	57.87	0.50	0.60
2004 	02 	28	-1.10	71.76	0.00	0.70
2004 	02 	29	-1.00	119.21	0.30	1.20
2004 	03 	01	1.60	37.04	0.00	0.40
2004 	03 	02	2.20	116.90	0.00	1.20
2004 	03 	03	-1.90	140.05	0.00	1.40
2004 	03 	04	-1.80	119.21	0.00	1.20
2004 	03 	05	-1.20	111.11	0.00	1.10
2004 	03 	06	0.00	112.27	0.00	1.10
2004 	03 	07	-0.40	61.34	0.00	0.60
2004 	03 	08	1.50	135.42	0.00	1.40
2004 	03 	09	1.10	71.76	0.00	0.70
2004 	03 	10	1.60	32.41	0.00	0.30
2004 	03 	11	2.30	70.60	0.00	0.80
2004 	03 	12	2.40	100.69	0.00	1.10
2004 	03 	13	2.70	25.46	0.00	0.30
2004 	03 	14	8.10	130.79	5.30	1.70
2004 	03 	15	9.00	75.23	1.20	1.00
2004 	03 	16	9.20	97.22	0.00	1.30
2004 	03 	17	10.10	144.68	0.00	2.00
2004 	03 	18	8.50	146.99	0.00	1.90
2004 	03 	19	7.10	91.44	4.80	1.10
2004 	03 	20	6.50	79.86	4.30	1.00
2004 	03 	21	4.10	40.51	12.80	0.50
2004 	03 	22	4.70	84.49	11.90	1.00
2004 	03 	23	3.90	87.96	3.30	1.00
2004 	03 	24	1.80	40.51	3.50	0.40
2004 	03 	25	0.90	167.82	0.00	1.70
2004 	03 	26	0.30	144.68	0.00	1.40
2004 	03 	27	4.10	72.92	0.00	0.80
2004 	03 	28	6.70	136.57	0.40	1.70
2004 	03 	29	5.00	61.34	1.20	0.70
2004 	03 	30	4.60	148.15	0.00	1.70
2004 	03 	31	6.90	197.92	0.00	2.50
2004 	04 	01	3.80	219.91	0.00	2.50
2004 	04 	02	4.30	222.22	0.00	2.50
2004 	04 	03	5.80	136.57	0.00	1.60
2004 	04 	04	6.50	65.97	3.40	0.80
2004 	04 	05	6.10	138.89	2.90	1.70
2004 	04 	06	3.30	35.88	1.60	0.40
2004 	04 	07	4.40	118.06	14.70	1.40
2004 	04 	08	4.60	70.60	0.00	0.80
2004 	04 	09	8.30	229.17	1.30	3.00
2004 	04 	10	4.40	247.69	0.00	2.80
2004 	04 	11	7.40	209.49	0.00	2.60
2004 	04 	12	5.40	128.47	0.00	1.50
2004 	04 	13	7.20	236.11	0.00	3.00
2004 	04 	14	8.90	246.53	0.00	3.20
2004 	04 	15	8.80	251.16	0.00	3.30
2004 	04 	16	10.00	229.17	0.00	3.10
2004 	04 	17	11.30	215.28	0.00	3.00
2004 	04 	18	11.30	211.81	0.00	3.00
2004 	04 	19	10.90	180.56	0.00	2.50
2004 	04 	20	8.70	196.76	0.90	2.60
2004 	04 	21	10.60	246.53	0.50	3.40
2004 	04 	22	10.70	221.06	0.00	3.00
2004 	04 	23	8.80	74.07	0.00	1.00
2004 	04 	24	9.50	179.40	1.60	2.40
2004 	04 	25	10.90	129.63	0.00	1.80
2004 	04 	26	8.50	84.49	7.60	1.10
2004 	04 	27	9.60	159.72	0.00	2.10
2004 	04 	28	8.90	276.62	0.00	3.60
2004 	04 	29	9.20	230.32	0.00	3.10
2004 	04 	30	10.50	260.42	0.00	3.60
2004 	05 	01	12.40	175.93	0.00	2.50
2004 	05 	02	13.30	256.94	0.00	3.80
2004 	05 	03	10.10	57.87	0.70	0.80
2004 	05 	04	13.20	190.97	2.10	2.80
2004 	05 	05	14.20	238.43	3.40	3.60
2004 	05 	06	15.20	263.89	3.00	4.00
2004 	05 	07	13.20	98.38	0.00	1.40
2004 	05 	08	12.80	69.44	0.70	1.00
2004 	05 	09	15.10	245.37	1.30	3.80
2004 	05 	10	15.20	256.94	2.40	3.90
2004 	05 	11	12.70	174.77	0.00	2.50
2004 	05 	12	8.50	54.40	0.00	0.70
2004 	05 	13	8.00	284.72	5.50	3.70
2004 	05 	14	11.10	171.30	0.00	2.40
2004 	05 	15	11.00	181.71	1.20	2.50
2004 	05 	16	12.60	267.36	0.00	3.90
2004 	05 	17	14.30	277.78	0.00	4.20
2004 	05 	18	12.20	260.42	0.00	3.70
2004 	05 	19	11.70	172.45	0.00	2.40
2004 	05 	20	9.10	243.06	0.00	3.20
2004 	05 	21	8.00	250.00	0.00	3.20
2004 	05 	22	7.50	234.95	0.00	3.00
2004 	05 	23	9.00	314.81	9.50	4.20
2004 	05 	24	11.70	283.56	0.00	4.00
2004 	05 	25	9.40	188.66	0.00	2.50
2004 	05 	26	9.90	158.56	0.00	2.10
2004 	05 	27	11.40	218.75	0.40	3.10
2004 	05 	28	10.30	144.68	0.00	2.00
2004 	05 	29	12.30	239.58	0.00	3.40
2004 	05 	30	13.90	274.31	0.00	4.10
2004 	05 	31	12.60	331.02	0.00	4.80
2004 	06 	01	12.80	348.38	0.00	5.10
2004 	06 	02	13.90	336.81	0.00	5.00
2004 	06 	03	15.10	336.81	0.00	5.20
2004 	06 	04	13.20	104.17	0.00	1.50
2004 	06 	05	14.70	214.12	0.40	3.20
2004 	06 	06	15.60	104.17	0.00	1.60
2004 	06 	07	16.50	202.55	0.00	3.20
2004 	06 	08	13.50	247.69	0.40	3.70
2004 	06 	09	13.10	112.27	0.40	1.60
2004 	06 	10	17.60	252.31	1.50	4.10
2004 	06 	11	15.90	201.39	0.40	3.10
2004 	06 	12	15.20	219.91	1.60	3.40
2004 	06 	13	16.80	325.23	0.70	5.20
2004 	06 	14	17.00	115.74	0.00	1.80
2004 	06 	15	13.30	134.26	0.00	2.00
2004 	06 	16	12.20	293.98	2.60	4.20
2004 	06 	17	12.00	105.32	0.00	1.50
2004 	06 	18	11.20	106.48	6.30	1.50
